Guid,AccountId,ParentId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
843954ae-720b-4146-906f-3cebc38a9e75,58c77ec7-746a-43d1-8a3f-6de3d86b2754,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
ff288395-d224-4d49-8a73-cd6216cbea2f,9536194a-a530-46bb-b9d1-b6a5761bfa0d,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Is this possible?,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
aa48a6f5-8a4b-430d-8a02-89f3978016fe,05aaf4f8-5e6b-417f-a809-0f40ec9488bf,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1eb01dab-3ce3-4119-ad37-f1caca58afd7,c7ae301e-2153-48bd-9bcd-1b01b241b206,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,2024-07-08T17:25:56.000Z,false,#N/A,#N/A,#N/A
316d4c1f-37af-46ab-9324-b4413f300eda,35258769-4b4f-4e57-81b2-cc2dc73f63c9,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
5ac2a8d0-9d3a-471f-96f4-bf1d4115bd29,914122f0-904e-42de-a85e-c3f2859536ff,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
b1e840e9-27e7-4534-a239-f05544a03511,5e0826fd-0fb7-4118-9481-3407e2bc8c87,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,2024-07-08T17:25:58.000Z,false,#N/A,#N/A,#N/A
0dd7c675-edb8-47aa-b992-c7fa29500269,e1c42a70-a2fb-4247-a158-ce236dcc00c0,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
b617762c-3dfc-4f91-a68a-7d39dd8167f9,e468e856-d549-4b5e-91f0-50430aefc88e,#N/A,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Pricing and subscription questions for non profits,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
da4c40ae-c184-47e5-9d93-79404f9153cd,fa31c6d5-6778-438a-aa0d-960bed0f18c7,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,How to output correct file,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
efdf3326-fabe-4fdc-a9d4-a06191ace6ca,1eefcd58-f773-49b0-9787-5fa5e0780a94,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
5fd28f15-5f9a-446a-be59-189acf6e353c,de262055-40a5-44b0-893f-4433694d5773,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
8975b013-bf5f-4d3f-8bbb-669f597d6f4a,a1890d21-49bb-4f6d-bae0-08e3d97a5ba6,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
607b18d2-1e9d-4d00-9328-0d83a7a495ba,7e5ea2c8-72b3-4c99-b673-9249bcd02348,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
e72cf6c5-2575-4052-93cb-6dedbd0cac5a,75561466-193e-4eae-bd1e-41249cd5ad5d,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
929ed37c-9740-450a-bcfb-ea3de6c561b5,a0953ff1-65b2-46bc-bd96-0d0074ee4315,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-01-23T17:22:53.000Z,false,#N/A,#N/A,#N/A
6ac68e0e-92bf-4f08-a1e1-0f0de4dc76d5,42514dd9-2696-4e23-bacc-d95ea8836aee,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
0858194d-08ed-4ab4-af35-94f4a250e67c,d7454e09-c9d3-4abe-ac27-e1ddcda0938d,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d2f484ec-0b6a-46f0-ae0a-0b471c28a9ac,b5a3a74d-77aa-4aad-b750-818aeb60db00,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
8c70cd63-ce5e-47c0-ae24-4e1fdd2e5576,4466dc44-5087-4bcc-ace3-24be94465a2d,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
3c8a351b-ee3e-43e5-a6d4-2a6cd317b2d1,ed92f76a-55f1-4a99-9474-a4d121cc76b7,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
fca822a0-6a3f-4c0b-8612-9d17668eaaba,0c97cb98-6ba0-4b54-8c37-a01008a0b60f,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,2024-01-23T17:22:46.000Z,false,#N/A,#N/A,#N/A
bc21ec64-84fe-45ec-b7d8-e32cbd33cc84,3a383997-f6ae-4afb-b0b2-2fc524ef417c,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
cf407b68-b1ae-4987-ae1c-7b9977e45c6c,29161b34-e117-4824-bfcb-953ffad02292,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
be9c16b4-72b3-49cf-ab01-f3e13881d90f,2af176b7-d4c4-45a6-bf12-6104e1498873,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-01-23T17:22:50.000Z,false,#N/A,#N/A,#N/A
a446730f-01e3-4b9c-803e-4e664b6147b1,ce189dce-f408-49e6-af2c-ad2eb193899f,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-07-08T17:25:56.000Z,false,#N/A,#N/A,#N/A
1e4a33f3-c962-4894-a674-6d349cd722eb,b181595c-ed58-4a1c-8b59-f79a309604ff,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
77682911-f744-4e22-afe0-c5b3873a2fa5,23839ee6-1b01-4fd0-935f-9b7b826e82c6,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
607b7f06-5129-4998-8a0e-21fa8198e4db,7d2e6360-6e27-4a50-8133-214d94c5ee2b,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-07-08T17:26:08.000Z,false,#N/A,#N/A,#N/A
dff6ff4f-89d1-493f-9308-ccaf124ac74d,1edcd572-eee6-44b6-a1f2-3aca94c4c58f,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
5e1c6e2d-8f1d-4b0d-9d01-992aabc16c2f,938245f0-fc3d-423f-8623-f06fb653884e,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
b00b7dc1-54c0-4ca2-be80-644ac5d1790f,87027bdc-b2bc-4fa1-8cb7-631bedfcd9b8,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,Complex functionality,Problem in   Scheduled Event,Medium,Prefers Direct Phone Outreach,#N/A,false,#N/A,#N/A,#N/A
cbbefd44-36f5-4b68-b9b9-c57e59850fa1,b91d9fb3-d443-4e08-b6bd-b332bc0ff46d,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
d9693377-d95a-432e-87e8-e46a3b85cc74,630d86e2-e0fa-41c7-a756-e7482c3661d8,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
beb699e2-7ea9-44f6-8df9-2b0cbbf0e0fc,11451e05-1530-484d-b88b-32af8f3e7286,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
e9d361b8-6b64-4399-9b6c-2bf858c952f4,2d71ef3a-098d-407b-8267-f491a6a73f2b,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
aca5e586-14a1-4364-af67-0053e1153303,159b5ab5-b6a5-4cf5-b42c-ad09c4ded839,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
86d9e42e-9aab-4030-bc7c-336e59965091,0c97cb98-6ba0-4b54-8c37-a01008a0b60f,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
5d5389f1-7af3-4bc7-a22f-9aed67db1deb,7bd989e2-ffe6-45e3-93db-72005dc784c5,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
360334d9-2ecd-4ab9-ac4a-c560b29176b3,325b5990-0be3-462e-9674-d44d082d6d1c,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1850548f-2b47-4a3f-a77c-3fc940474b40,de262055-40a5-44b0-893f-4433694d5773,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Quickmerge Setup,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
c3fafbf0-c057-41f1-9164-081d250bd6d5,948f9374-827e-4f4e-a72e-f9655492def0,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
ff655acb-d074-432b-b9c5-112d5e6b74b6,444706ae-6af3-421c-a33d-b5b36aafee4f,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
9541a5eb-2e88-4f11-ad77-b9c203fff0f8,fa31c6d5-6778-438a-aa0d-960bed0f18c7,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
7eecd486-c6ef-4d3d-bc6c-379f11f919e1,87027bdc-b2bc-4fa1-8cb7-631bedfcd9b8,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
806e49dd-c45a-4005-9e04-ea0c81dc9bb3,8405ff7a-1b8b-4f98-862e-0595717941c7,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
e6700bdc-d126-40f4-b606-2de40cc33193,69400b93-397d-45f2-96ae-da395a8671b8,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
e40b6a52-dc79-47a6-8ce4-68b382c78583,478d8a30-9e36-4e62-a616-84326c2d872c,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
3b036497-7def-433a-a934-986b4736a7cd,7bd989e2-ffe6-45e3-93db-72005dc784c5,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
f2b9bbee-dbbd-40d9-a3bd-3f93aa3d6c72,ef6ffdf2-ee88-4d14-86fa-4241b6e3590a,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
3d8c737a-8b0d-414a-9c54-54f1dc7af954,09c767e1-7a30-4437-9bbc-29d479a39480,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
3347c87d-1c04-4c82-9b12-0f2b6f52ed5b,76f0d73b-6027-49cf-8d6c-49666c6b486f,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
1be2e75d-4bb6-44d7-a669-c6c8b14af8c4,7ad87261-ff22-4c31-ab73-f45e494a0c8f,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
dc4f7057-3e40-4358-890b-a073406c28e6,55e19d49-2142-4b85-afc8-e0b3dccd8530,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
be45c745-f9df-4bd6-8d55-552097b3268c,75290905-ccb5-4ffe-aaa2-fbe28a8ccf04,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
b0dfbcbd-3ffc-4ddb-9d4e-0d84dd367147,0ade794f-caa0-4ccd-a3a9-fdcee310c535,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
57235284-1ffa-4241-855f-7186aa5ba13a,187ec311-1ba3-421b-89f6-cfb434dcb499,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
4116e77a-4a14-491c-9bfa-26012322e2ae,35eac713-84ad-49da-9563-4f37408a0c47,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1f576022-2469-4474-8e99-73179bae6375,0f7580b7-c7bb-4a82-9977-7bb5806073f9,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
f728b171-ef78-4670-9dc4-5c454d1c5df1,75ff57c8-e097-4e2f-9379-b41813e9c1ea,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,2024-01-23T17:22:58.000Z,false,#N/A,#N/A,#N/A
17952382-e555-411a-9825-46d2deb47a78,504f0962-9a72-49f4-970e-901470d7edf8,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
770a177f-6680-42fd-a89c-0067453f6a5d,78692ae4-5886-409b-bdde-6ba0e2805f08,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-07-08T17:25:56.000Z,false,#N/A,#N/A,#N/A
4c02daa5-1a36-4da6-8622-fbd75b77e0f6,84092db4-3115-4e99-9b3d-e0c848dcf9e5,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
d3fb0421-e03e-43e2-befd-d5b6fd3158a8,fa2a446a-07ac-455d-b27b-3477f07d9466,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-01-23T17:22:48.000Z,false,#N/A,#N/A,#N/A
adeeea71-47c2-4a33-a99e-6c57216a392e,4441ca6d-9069-4c67-8178-7d1688499c43,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
0ad44623-6a4b-4f8a-aa88-bc011ca6b729,b67a52e7-1622-427a-8244-bef3bdfb5daa,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,User didn't attend training,Integration not working,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
7a324f91-3b60-4196-bbac-dcc964ff86a4,c2cf7f1b-9cd4-4295-a680-fb47054fefa2,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
0e517306-8e4c-41d8-9818-903e914dbe23,8eee6b64-ff78-4645-89d2-0c1658815902,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
d575aac3-7442-4184-97e7-b73758aa5f5a,bac618ac-72bd-497c-936e-42de2b00b182,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
e8655d39-99c0-420c-bd8b-6793bb2232c0,8405ff7a-1b8b-4f98-862e-0595717941c7,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,2024-07-08T17:26:05.000Z,false,#N/A,#N/A,#N/A
b3a4a469-b829-4e1c-9223-777698682f3f,6ff3a362-2194-4734-ab3d-30f1f44cf384,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,2024-07-08T17:26:08.000Z,false,#N/A,#N/A,#N/A
5ae7b97c-553a-4072-af05-e78c31a0b9f4,cfecbe38-6b08-48cd-91ae-1e23dfbeb32b,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
aa713d1c-55e6-49b0-9151-43e107349317,8525a5bf-4fa5-49d7-9f74-c5a641b63c3a,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1f9de610-0aa8-4736-87a6-2d148b49f299,f322a57f-af8f-47d9-8ff8-9baa0c54909f,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
789cacea-38b0-46de-b9f9-4ff93c8acad0,20376e24-0923-421b-a433-13354d96ceea,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
f6301136-9161-4225-85db-2dc9df400b82,55e19d49-2142-4b85-afc8-e0b3dccd8530,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1a41b32e-67fa-4f5d-84c0-83135bfdf9b2,63fdd273-afb5-4199-8e23-78e5a4009a70,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
d75d9d5a-73dc-454f-8314-fd68ffd7eb04,ca7920b5-58c6-40c3-b3c9-4a127965defc,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
325e9e05-8e2b-47a8-b10b-8c7b565a804b,ce189dce-f408-49e6-af2c-ad2eb193899f,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
ef89b447-591d-4938-81aa-e47200b2c4fd,24f4bcfb-d672-4ba1-bec7-b67179538f8e,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
754225e5-7542-41f9-b4ea-373369806cba,330319f9-197b-40fe-b908-80595e17773f,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
9ef1b952-a732-4a66-b6a6-4c6dadce615d,6ee77635-4205-40de-97a6-09b9aa67d699,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
c70c8eef-9b3c-4cd3-ac31-718d8378ad5e,8525a5bf-4fa5-49d7-9f74-c5a641b63c3a,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
cb8246de-ce84-4527-8b05-247c9577528a,da06c9cc-b584-4ccf-885d-4c74d162209c,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-01-23T17:22:58.000Z,false,#N/A,#N/A,#N/A
dd57deff-f44a-40c4-9d44-54e5f8332ea6,0f31374f-19be-4732-a973-214d64769d34,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
a9ec7647-6ab8-4a21-bd8f-6b89a677a4ec,5cb2d660-265f-406b-aff8-0199ef4734bc,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
9e9fa8b3-df9a-47f9-bcd8-56491f2601aa,1a573f48-05a0-44cb-a56b-57ea7656f39c,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
cb0e1502-c8e2-4860-8a56-bac006ef3f14,3764c207-89d7-4375-9b70-e38808119be7,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
acc01c1b-0f77-413f-9310-4bbc09be9d83,76f0d73b-6027-49cf-8d6c-49666c6b486f,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
9d84caac-5bd9-4e58-a9a8-8107ec41a64a,8bdd3622-e7d2-4306-9a75-5039e7fa8793,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
70cb51f0-2daa-4048-9179-a08f6c9bbb29,6307d1d2-7bcf-4825-b413-1444ebb3fc85,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
0cf4051f-737e-45f0-9608-8fa109b69dd2,0c97cb98-6ba0-4b54-8c37-a01008a0b60f,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
c95060a9-06f0-4b39-b670-99c1ec660e83,e5683f0c-1d75-41f3-9c60-a44bc6b6aac0,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
