Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,IsExcludedFromTerritory2Filter,ContactId,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
3228e572-eb1a-47b5-a69b-139dbb2c86d6,255b5b5e-9710-4eb7-9a06-71273fa134b7,Oozz - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2c522406-ff9c-4060-a2f0-953cb4cf3d49,06b58a9d-3446-4662-9e70-0edae5af5ec3,Zoomlounge - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3c016293-5537-44ec-8286-e35de2d15895,da06c9cc-b584-4ccf-885d-4c74d162209c,Kwideo - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1c7bcd4d-a858-487a-bba9-94004b2dce63,11935d62-9335-4834-9eda-be2beccb5d00,Shufflester - SOW 1,#N/A,Negotiation/Review,43495.0,90.0,2024-03-18,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f8bfe43d-59c1-41f8-bd69-c4d17521c621,8f9646d2-4d4a-44a4-abb4-df756e0bc748,Tavu - Initial Sale,#N/A,Needs Analysis,75995.0,20.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ebdab4d6-7136-49b3-8ec5-a128cbff38ba,a5808686-2e53-498a-99f9-76ad6fbf2148,Centimia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f070bfdc-5bf9-43ab-9613-344eeb4de2ce,6307d1d2-7bcf-4825-b413-1444ebb3fc85,Yozio - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
63bc7014-bf11-4fbf-a155-50cb1e1bc72f,f6e33ad7-125f-4419-9257-744885ccf513,Wikizz - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-06,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
baee2bf3-ec1e-4377-ab36-547002b35ba9,725e6d6c-6640-438d-b61e-b81c941fe8ba,JumpXS - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-03-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
133fec89-832c-4b9e-a5a9-2447a060ceb1,55348a2f-a6a8-4422-a999-3a8035261da7,Edgeclub - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ad29dca9-3658-4ced-aab5-23c917025241,8a978d34-1517-46fc-b461-9569f4778b8d,Fliptune - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cbd443cc-1154-4b8e-8704-2daab5a9488a,8967b4af-b583-41b8-8f4b-664b151c849e,Talane - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
68414e5a-8508-425f-8b44-6e62c0cf83c1,6e673ee8-964b-4f68-a02f-800eb1626c4e,Fliptune - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
24b3f523-fb48-41a9-84f4-a9c007ee59eb,ef6ffdf2-ee88-4d14-86fa-4241b6e3590a,Browsedrive - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dc2353a9-6018-4356-a7ea-472457c92c33,914122f0-904e-42de-a85e-c3f2859536ff,Tagtune - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
04805474-2e92-4808-9176-6c4b0954f429,75561466-193e-4eae-bd1e-41249cd5ad5d,Trilith - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8eebcdda-01a1-4417-ad5a-f07d9bf09266,09c767e1-7a30-4437-9bbc-29d479a39480,Bluezoom - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8ddf9426-b96a-456e-a9e3-2919f898c393,a0b32c3e-dd20-4e6f-bccb-4bf78ff5e971,Quimm - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
47383b35-405a-4488-9eed-9481ba1f6fbb,e52e6127-c45f-432f-9ee3-3d865beeb6c0,Dynabox - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
76672fcd-9f04-492b-8ff9-29ef5ed8161d,85bc6e5c-352a-48ff-a84c-0b25ce477585,Skinte - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-05-19,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d41feb2b-6bc7-4016-85f4-a98776d68f67,b2605d64-a117-4cb1-b282-e61065f6784b,Rhycero - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2228c227-710a-4c8d-991b-5b0b3cfcbeda,f322a57f-af8f-47d9-8ff8-9baa0c54909f,Blognation - New Sale,#N/A,Perception Analysis,#N/A,70.0,2024-04-18,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
aa2f6c70-49e1-402c-81a6-ec2947562027,5cb2d660-265f-406b-aff8-0199ef4734bc,Rhynyx - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5855064e-da6d-41d5-aac0-a0ee2fafec79,ecc3597b-96e9-43d1-95c1-c0432d4072c5,Skyba - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a697521d-1e35-4b1b-bb03-d415a7bbb0d5,6345b41c-37db-4372-9951-63e6767ee818,Lazzy - Initial Sale,#N/A,Prospecting,73995.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
934b1d17-966e-4cba-bd72-ed601d9e6be2,87027bdc-b2bc-4fa1-8cb7-631bedfcd9b8,Feedbug - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-03-17,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bed1f7da-c595-4d33-b690-120451de3bb7,7e5ea2c8-72b3-4c99-b673-9249bcd02348,Topdrive - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-01-28,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1d50b1b7-6a46-49e1-92c4-75c6cd7f7479,bb4029ec-986a-4361-96b6-328b9a2a6e63,Oyoba - Initial Sale,#N/A,Value Proposition,73995.0,50.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cb2b3b5a-8059-4d6b-a8d6-30eed76f1178,b67a52e7-1622-427a-8244-bef3bdfb5daa,Twinder - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
09160231-7b56-4270-8b39-276b06a82c39,9ee6ef56-a615-42c6-b45d-fabe4623593d,Skalith - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cd89e697-cfaa-481f-8406-f749f4226d1a,b5411cf5-718f-4730-a85d-041dbfd1511a,Skyvu - Additional Sale,#N/A,Prospecting,75650.0,10.0,2024-02-19,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
555c8f3d-69af-4770-86d3-4ec04c817fe0,b85c8e41-4a41-4618-97ea-7274a096cddf,Yakidoo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d1152d51-ba86-491f-87ac-adb0bfd535c2,6e673ee8-964b-4f68-a02f-800eb1626c4e,Fliptune - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1bdfcb56-aa38-4690-962d-611c9e125577,2fcdd8c9-0ef6-4d8f-809a-44169a9923a6,Kimia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-09-18,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b8092ab7-a10e-43c3-ba1a-f4b2bf8b5a99,7dabcdcc-5254-4656-b08b-9194fe0e2f7f,Meembee -Complete Starter Package,#N/A,Value Proposition,72395.0,50.0,2023-08-02,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
62ff8bb1-dfcb-4807-8711-51166eca8001,709abd2a-d8e0-414e-ba8e-b362b419b365,Omba - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5cbc6126-09bc-40d8-88a3-21f3a061a203,73f4a7dd-238e-4b8a-a412-8a972076b2ae,Trunyx - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
19b7533f-3424-485a-b852-cb1df6b0b396,bdfb89dc-9cc8-4803-81f6-6c10887995f9,Yamia - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0c35df4a-186f-42c7-aff1-6affd21d6605,94997453-23d3-4979-bba0-8f783b51bfa7,Jabberstorm - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
30befea0-069e-4252-89aa-b22a2bea2d09,887f9bc0-fe25-4469-8af0-535d63554918,Quinu - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6d074cf8-c945-422f-9e83-4dc51701448e,dbc098ae-ec17-48dc-8642-3dcade0c7c28,Browsebug - Additional Sale,#N/A,Id. Decision Makers,34995.0,60.0,2024-08-04,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
21d7be84-9122-4e13-80f8-17589401fe9e,743b3301-b625-43e4-928a-03482a924ed0,Kanoodle - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
56bd0588-8275-435a-915d-cd0b9902851f,894f8589-e3d9-445e-a952-a4e403b80bec,Viva - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3c263b3a-d7c0-4254-ae3a-b92cca5a23e0,cc4a551d-9b1e-436c-8750-9d01a7474ff8,Meembee - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7012ce62-3d70-4e43-9ce3-7edd9203fa5e,ecc3597b-96e9-43d1-95c1-c0432d4072c5,Skyba - Additional Sale,#N/A,Id. Decision Makers,34995.0,60.0,2024-01-05,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5e83ad63-63db-4338-b6c4-64300762ec72,6de3dfe0-c6c2-496f-a193-b5460a313778,Zoomcast - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-07-02,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
85986701-d279-4c3a-b62d-1cf51c3b2f80,7f2c696c-ee56-4728-9f3c-3af9872ef3a3,Voonix - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0005958e-3dd0-42e8-9a77-323a06762cb4,f201a8b5-892c-400d-9682-4990f9a1dce0,Topicshots - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2e0883f1-2950-4bf5-822e-51b4fbb6aff2,11451e05-1530-484d-b88b-32af8f3e7286,Kanoodle - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
63114728-720b-4044-99a1-a27f51cd9b25,da1fd66f-5dd6-4077-8f47-0dee2179f7cf,Myworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-02,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
004fc368-c12c-48a5-9205-a108c6551f34,d9348175-10ed-4e3a-b812-a1a52aa3c6d3,Dazzlesphere - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d6645b52-1dab-4c8b-b639-1d20482c7b53,fa31c6d5-6778-438a-aa0d-960bed0f18c7,Agimba - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
edd69565-4004-4941-ba5e-175bfb69c119,de262055-40a5-44b0-893f-4433694d5773,Zoomlounge - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3b3ef6de-610b-461f-b14d-6186ab29f4b9,9d159d30-653e-44d6-8de4-d605a8c53b66,Kazu - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
96f2db15-ed7e-4383-9d91-d1e7fb4d8cdc,c22cf45e-0f45-4157-b0e9-0dce0d315cc0,Quimm - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f06e4340-b8bd-49d6-9451-505940c07ed0,c2cf7f1b-9cd4-4295-a680-fb47054fefa2,Fanoodle - Additional Sale,#N/A,Negotiation/Review,72395.0,90.0,2023-09-28,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9ef6309b-d881-4c87-b30d-bbe94524424c,aa30b5f4-a3ba-4488-8d4d-3cca965815d7,Mynte - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e47d65a1-c05b-4ded-a73c-d80e8c801356,3a383997-f6ae-4afb-b0b2-2fc524ef417c,Tazz - SOW 1,#N/A,Needs Analysis,25400.0,20.0,2024-04-17,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
006e7dc5-a84b-4d3b-a049-2d142bdcc478,fc8962cd-f85b-4b80-af0c-e4a7022cb7b5,Thoughtstorm - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ac08b774-1b06-4cd6-9209-29f58b4fcc91,c22cf45e-0f45-4157-b0e9-0dce0d315cc0,Quimm - SOW 3,#N/A,Negotiation/Review,15200.0,90.0,2024-04-17,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fb21a391-abdc-48ea-899f-7825741213c7,da06c9cc-b584-4ccf-885d-4c74d162209c,Kwideo - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d516e220-2754-44ba-80f3-b067f6cd534c,152130ef-ec19-45d2-8488-e9cebe2e6ca8,Tazzy - Additional Sale,#N/A,Qualification,34995.0,10.0,2024-02-26,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dff9d65f-78cd-48e0-8809-75a4a21ed204,fe56feb0-77fd-4b54-a897-1b289ceb3ad6,Topicblabh-Sto Associates - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e1b0dc42-d16b-4514-a988-3a5c3bdf69c8,ca1d080c-fcd3-4d48-9ac3-c61a1ae61cb8,Uidoo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
46e876ed-1b36-401e-a466-2aaacce41a0f,f75135a1-e52b-4e98-b857-c7ee366e75a8,Skyba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
178edf63-279d-4a36-b146-058d49726d14,a0953ff1-65b2-46bc-bd96-0d0074ee4315,Jabberstorm - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fb46fae8-753f-4aac-b5bb-b9d40f27f35c,c7ae301e-2153-48bd-9bcd-1b01b241b206,Meeveo - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
51fea14a-4128-481c-8ea6-533542b4df4e,0f556b45-1eed-48bf-b592-7af8e17b2463,Skinte - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6209776f-3409-4f80-baf5-5eb1eead6b4f,8a978d34-1517-46fc-b461-9569f4778b8d,Fliptune - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
02c0862f-fe27-4dc0-8660-a84f38998f9d,6ee77635-4205-40de-97a6-09b9aa67d699,Twitterwire - Cross-sell,#N/A,Proposal/Price Quote,37400.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7784af23-f5e5-46d2-aee3-c93df0696dfb,e75f713b-d740-458e-90c8-764d4d63cc03,Kwimbee - Initial Sale,#N/A,Prospecting,74395.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0f331c91-e249-4a5a-8703-a1609f08a298,602adfdb-6dbd-4c85-8125-079374856c4b,Fanoodle - Additional Sale,#N/A,Negotiation/Review,72395.0,90.0,2023-09-28,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b6bc37fc-4cf3-46b4-bfff-8a65326529c8,5f006e97-2ac1-4ff3-b60f-e83831e57afc,Pixoboo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3160afc2-a88b-4732-abf8-de1ac01d24d9,fe56feb0-77fd-4b54-a897-1b289ceb3ad6,Topicblabh-Sto Associates - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6776d32e-ed57-42ca-a457-939a1dbcd2bc,d36199c7-25f9-40ea-91ae-d8e3e562e826,Layo - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-09-22,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4ad9f623-9e5e-440a-a276-f5f3e419d8df,6ee77635-4205-40de-97a6-09b9aa67d699,Twitterwire - Upsell,#N/A,Qualification,99835.0,10.0,2024-04-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4a8643a2-7734-4152-8502-d66a40563f91,01528c6b-7d06-4630-8809-ad94e1b99e28,Digitube - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
58ffe0b1-34ee-478b-a19d-ebe50dc57fe5,b5411cf5-718f-4730-a85d-041dbfd1511a,Skyvu - SOW 1,#N/A,Needs Analysis,58900.0,20.0,2024-05-20,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
79bb1d43-2700-4095-a7e0-602e1ff468de,24f7a412-6a05-462c-86dd-36aa2c3e8a87,Noba - Additional Sale,#N/A,Proposal/Price Quote,31495.0,75.0,2024-01-18,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3eb5f8f8-7c8a-45c6-b043-82ca58edb29f,dc57a529-90f0-4cec-80e2-cc49da0dc2cb,Zoovu - Additional Sale,Will give end of year incentive to sign,Closed Won,29995.0,100.0,2023-01-13,#N/A,Sign SOW,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
38f9a4ac-75a5-4dea-a7c6-c7686c96c0ec,0f556b45-1eed-48bf-b592-7af8e17b2463,Skinte - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c46fbb1d-2192-4ff7-8815-79e10cf33992,330319f9-197b-40fe-b908-80595e17773f,Thoughtmix - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
efac7571-757a-477b-a528-9aac7230c4bb,e0738b06-c318-4efb-921c-e9f5ff9d1b22,Mycat - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2d2f4edd-17d4-4fc7-a155-1f6c978ea78d,a7fb2901-584f-4e62-82ad-adb687487b21,Trudoo - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f3cf04b0-73f1-4e45-abc3-74462fe97c9a,65f4a2d0-6045-4e23-a2d0-19bf6ee5c22b,Jazzy - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b634ab0d-59cb-44c0-a919-2f202a6e45ef,fa96f9cf-835f-47c7-b6e2-a96e41d7b4ff,Eamia - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0e56e2f3-b948-464a-8a0e-c2c5935866a0,ed92f76a-55f1-4a99-9474-a4d121cc76b7,Eidelr-Ashpool - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
